time (seconds),"0: ""latitude (degrees)""","1: ""longitude (degrees)""","2: ""gps.speed (kts)""","3: ""gps.course (degrees)""","4: ""gps.numSats ()""","5: ""gps.hdop (m)""","6: ""gps.heading (faked) (degrees)""","7: ""bms.ssr.state ()""","8: ""bms.soc (%)""","9: ""bms.battery.voltage (V)""","10: ""bms.load.voltage (V)""","11: ""bms.current (A)""","12: ""battery.temp.avg (C)""","13: ""battery.temp.high (C)""","14: ""bms.temp.avg (C)""","15: ""bms.temp.high (C)""","16: ""bms.humidity (%)""","17: ""bms.watchdog (s)""","18: ""bms.derate (%)""","19: ""tx.batt.v (V)""","20: ""rx.map.in (pct)""","21: ""rx.command_duty ()""","22: ""rx.status ()""","23: ""rx.msg_num ()""","24: ""rx.delay (ms)""","25: ""rx.rssi ()""","26: ""esc.battery.voltage (Volts)""","27: ""esc.battery.current (Amps)""","28: ""esc.power (Watt)""","29: ""esc.fet.temp (C)""","30: ""esc.erpm (erpm)""","31: ""esc.rpm (rpm)""","32: ""esc.fault ()""","33: ""esc.motor.current (A)""","34: ""esc.motor.temp (C)""","35: ""mech.torque (Nm)""","36: ""mech.power (W)""","37: ""efficiency (%)""","38: ""esc.motor.serial ()""","39: ""esc.motor.serial ()""","40: ""can.errors ()""","41: ""board.water ()""","42: ""pod.depth ()""","43: ""imu.accel.x (g)""","44: ""imu.accel.y (g)""","45: ""imu.accel.z (g)""","46: ""imu.gyro.x (deg/s)""","47: ""imu.gyro.y (deg/s)""","48: ""imu.gyro.z (deg/s)""","49: ""twd (deg)"""
968.5,59.2049332,18.1768875,4.3,336.14,9,-1,336.1,63,0.89,47.972,47.99,24.264,24.17000008,24.17000008,22.77000046,25.48999977,33.61000061,-1,100,3.98,169,0.397675,3,7,41,-1,47.78,23.7,1163.983001,21,0,1592,-32765,23.4,36,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
968.6,59.2049408,18.1768875,4.3,336.14,9,-1,336.1,63,0.89,47.972,47.99,24.264,24.17000008,24.17000008,22.77000046,25.48999977,33.61000061,-1,100,3.98,169,0.397675,3,11,5,-1,47.76,23.9,1163.983001,21,0,1576,-32765,23.7,36,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
968.7,59.2049408,18.1768875,4.3,336.14,9,-1,336.1,63,0.89,47.972,47.99,24.264,24.17000008,24.17000008,22.77000046,25.48999977,33.61000061,-1,100,3.98,169,0.397675,3,16,24,-1,47.8,23.3,1163.983001,21,0,1598,-32765,22.4,36,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
968.8,59.2049446,18.1768856,4.3,336.14,9,-1,336.1,63,0.89,47.972,47.99,24.264,24.17000008,24.17000008,22.77000046,25.48999977,33.61000061,-1,100,3.98,169,0.397675,3,20,12,-1,47.79,23.4,1163.983001,21,0,1618,-32765,22.7,36,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
968.9,59.2049446,18.1768856,4.3,336.14,9,-1,336.1,63,0.89,47.964,47.98,24.156,24.17000008,24.17000008,22.73999977,25.40999985,33.61000061,-1,100,3.98,169,0.397675,3,24,10,-1,47.76,23.8,1158.628013,21,0,1618,-32765,23.6,36,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
969,59.2049522,18.1768837,4.3,347.53,9,-1,347.5,63,0.89,47.964,47.98,24.156,24.17000008,24.17000008,22.73999977,25.40999985,33.61000061,-1,100,3.98,169,0.397675,3,27,18,-1,47.75,23.6,1158.628013,21,0,1604,-32765,22.9,36,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
969.1,59.2049522,18.1768837,4.3,347.53,9,-1,347.5,63,0.89,47.964,47.98,24.156,24.17000008,24.17000008,22.73999977,25.40999985,33.61000061,-1,100,3.98,169,0.397675,3,32,15,-1,47.77,23.7,1158.628013,21,0,1573,-32765,23.3,36,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
969.2,59.2049561,18.1768856,4.1,23.86,9,-1,23.9,63,0.89,47.964,47.98,24.156,24.17000008,24.17000008,22.73999977,25.40999985,33.61000061,-1,100,3.98,170,0.400024,3,37,0,-1,47.77,24,1158.628013,21,0,1582,-32765,24.1,36,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
969.3,59.2049637,18.1768875,4.1,12.47,9,-1,12.5,63,0.89,47.964,47.98,24.156,24.17000008,24.17000008,22.73999977,25.40999985,33.61000061,-1,100,3.97,176,0.414124,3,41,19,-1,47.79,23.9,1158.628013,21,0,1641,-32765,23,36,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
969.4,59.2049637,18.1768875,4.1,12.47,9,-1,12.5,63,0.89,47.956,47.98,24.533,24.17000008,24.17000008,22.73999977,25.40999985,33.61000061,-1,100,3.97,180,0.423553,3,45,7,-1,47.69,24.5,1176.495021,21,0,1653,-32765,23.6,36,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
969.5,59.2049713,18.1768875,4.3,12.47,9,-1,12.5,63,0.89,47.956,47.94,24.533,24.17000008,24.17000008,22.73999977,25.40999985,33.61000061,-1,100,3.97,180,0.423553,3,50,6,-1,47.63,25.1,1176.495021,21,0,1700,-32765,25.1,36,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
969.6,59.2049713,18.1768875,4.3,12.47,9,-1,12.5,63,0.89,47.956,47.94,24.533,24.17000008,24.17000008,22.73999977,25.40999985,33.61000061,-1,100,3.97,180,0.423553,3,53,14,-1,47.63,25.4,1176.495021,21,0,1688,-32765,25.5,36,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
969.7,59.2049751,18.1768875,4.3,12.47,9,-1,12.5,63,0.89,47.956,47.88,24.533,24.17000008,24.17000008,22.73999977,25.40999985,33.61000061,-1,100,3.97,180,0.423553,3,58,13,-1,47.63,25.3,1176.495021,21,0,1683,-32765,25.4,36,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
969.8,59.2049751,18.1768875,4.3,12.47,9,-1,12.5,63,0.89,47.956,47.88,24.533,24.17000008,24.17000008,22.73999977,25.40999985,33.61000061,-1,100,3.97,179,0.421204,3,61,4,-1,47.6,24.8,1176.495021,21,0,1659,-32765,24.3,36,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
969.9,59.2049751,18.1768875,4.3,12.47,9,-1,12.5,63,0.89,47.876,47.88,28.245,24.18000031,24.18000031,22.73999977,25.43000031,33.56999969,-1,100,3.97,179,0.421204,3,66,0,-1,47.62,25.2,1352.257645,21,0,1652,-32765,25.3,36,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
970,59.2049828,18.1768894,4.4,12.47,9,-1,12.5,63,0.89,47.876,47.88,28.245,24.18000031,24.18000031,22.73999977,25.43000031,33.56999969,-1,100,3.97,179,0.421204,3,70,8,-1,47.65,24.5,1352.257645,22,0,1667,-32765,23.7,37,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
970.1,59.2049828,18.1768894,4.4,12.47,9,-1,12.5,63,0.89,47.876,47.89,28.245,24.18000031,24.18000031,22.73999977,25.43000031,33.56999969,-1,100,3.97,180,0.423553,3,74,8,-1,47.61,24.8,1352.257645,22,0,1625,-32765,24.3,37,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
970.2,59.2049828,18.1768894,4.4,12.47,9,-1,12.5,63,0.89,47.876,47.89,28.245,24.18000031,24.18000031,22.73999977,25.43000031,33.56999969,-1,100,3.97,179,0.421204,3,78,16,-1,47.63,24.6,1352.257645,22,0,1648,-32765,24.1,37,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
970.3,59.2049904,18.1768913,4.4,12.47,9,-1,12.5,63,0.89,47.876,47.88,28.245,24.18000031,24.18000031,22.73999977,25.43000031,33.56999969,-1,100,3.97,179,0.421204,3,82,14,-1,47.64,25.2,1352.257645,22,0,1645,-32765,25.3,37,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
970.4,59.2049904,18.1768913,4.4,12.47,9,-1,12.5,63,0.89,47.872,47.88,28.353,24.17000008,24.17000008,22.76000023,25.51000023,33.56999969,-1,100,3.97,179,0.421204,3,86,35,-1,47.66,24.8,1357.295719,22,0,1654,-32765,24.5,37,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
970.5,59.2049942,18.1768932,4.4,23.86,9,-1,23.9,63,0.89,47.872,47.88,28.353,24.17000008,24.17000008,22.76000023,25.51000023,33.56999969,-1,100,3.97,179,0.421204,3,91,2,-1,47.64,24.8,1357.295719,22,0,1649,-32765,24.6,37,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
970.6,59.2049942,18.1768932,4.4,23.86,9,-1,23.9,63,0.89,47.872,47.88,28.353,24.17000008,24.17000008,22.76000023,25.51000023,33.56999969,-1,100,3.97,179,0.421204,3,95,21,-1,47.63,25.5,1357.295719,22,0,1660,-32765,26.1,37,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
970.7,59.2050018,18.1768932,4.4,23.86,9,-1,23.9,63,0.89,47.872,47.88,28.353,24.17000008,24.17000008,22.76000023,25.51000023,33.56999969,-1,100,3.97,180,0.423553,3,99,8,-1,47.67,26.1,1357.295719,22,0,1704,-32765,27.3,37,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
970.8,59.2050018,18.1768932,4.4,23.86,9,-1,23.9,63,0.89,47.872,47.88,28.353,24.17000008,24.17000008,22.76000023,25.51000023,33.56999969,-1,100,3.97,180,0.423553,3,104,8,-1,47.64,25.1,1357.295719,22,0,1690,-32765,25,37,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
970.9,59.2050018,18.1768932,4.4,23.86,9,-1,23.9,63,0.89,47.86,47.87,28.783,24.18000031,24.18000031,22.76000023,25.54000092,33.56999969,-1,100,3.97,180,0.423553,3,107,13,-1,47.63,24.7,1377.554443,22,0,1693,-32765,23.9,37,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
971,59.2050018,18.1768951,4.4,90,9,-1,90,63,0.89,47.86,47.87,28.783,24.18000031,24.18000031,22.76000023,25.54000092,33.56999969,-1,100,3.97,180,0.423553,3,112,9,-1,47.62,24.8,1377.554443,23,0,1694,-32765,24.4,37,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
971.1,59.2050056,18.176897,4.3,23.86,9,-1,23.9,63,0.89,47.86,47.87,28.783,24.18000031,24.18000031,22.76000023,25.54000092,33.56999969,-1,100,3.97,180,0.423553,3,115,13,-1,47.61,24.8,1377.554443,23,0,1696,-32765,24.3,37,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
971.2,59.2050056,18.176897,4.3,23.86,9,-1,23.9,63,0.89,47.86,47.87,28.783,24.18000031,24.18000031,22.76000023,25.54000092,33.56999969,-1,100,3.97,180,0.423553,3,120,10,-1,47.61,24.9,1377.554443,23,0,1688,-32765,24.5,37,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
971.3,59.2050095,18.1769009,4.3,41.49,9,-1,41.5,63,0.89,47.86,47.87,28.783,24.18000031,24.18000031,22.76000023,25.54000092,33.56999969,-1,100,3.98,180,0.423553,3,124,0,-1,47.61,25.3,1377.554443,23,0,1685,-32765,25.2,37,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
971.4,59.2050095,18.1769009,4.3,41.49,9,-1,41.5,63,0.89,47.852,47.87,28.729,24.18000031,24.18000031,22.76000023,25.48999977,33.56999969,-1,100,3.98,180,0.423553,3,-128,18,-1,47.58,24.1,1374.74973,23,0,1655,-32765,22.6,37,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
971.5,59.2050133,18.1769028,4.1,23.86,9,-1,23.9,63,0.89,47.852,47.86,28.729,24.18000031,24.18000031,22.76000023,25.48999977,33.56999969,-1,100,3.98,180,0.423553,3,-124,4,-1,47.61,24.8,1374.74973,23,0,1678,-32765,24.2,37,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
971.6,59.2050133,18.1769028,4.1,23.86,9,-1,23.9,63,0.89,47.852,47.86,28.729,24.18000031,24.18000031,22.76000023,25.48999977,33.56999969,-1,100,3.98,180,0.423553,3,-119,2,-1,47.61,24.3,1374.74973,23,0,1650,-32765,23.1,37,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
971.7,59.2050171,18.1769085,4.1,53,9,-1,53,63,0.89,47.852,47.86,28.729,24.18000031,24.18000031,22.76000023,25.48999977,33.56999969,-1,100,3.98,180,0.423553,3,-116,10,-1,47.6,24.5,1374.74973,23,0,1642,-32765,23.7,37,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
971.8,59.2050171,18.1769085,4.1,53,9,-1,53,63,0.89,47.852,47.86,28.729,24.18000031,24.18000031,22.76000023,25.48999977,33.56999969,-1,100,3.98,180,0.423553,3,-111,9,-1,47.62,24.9,1374.74973,23,0,1652,-32765,24.5,37,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
971.9,59.2050171,18.1769085,4.1,53,9,-1,53,63,0.89,47.852,47.86,28.675,24.18000031,24.18000031,22.75,25.45000076,33.56999969,-1,100,3.98,180,0.423553,3,-107,16,-1,47.61,24.8,1372.175264,23,0,1650,-32765,24.1,37,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
972,59.2050209,18.1769142,4.1,53,9,-1,53,63,0.89,47.852,47.86,28.675,24.18000031,24.18000031,22.75,25.45000076,33.56999969,-1,100,3.98,182,0.425903,3,-102,12,-1,47.62,24.7,1372.175264,24,0,1661,-32765,24,38,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
972.1,59.2050247,18.176918,4.1,41.49,9,-1,41.5,63,0.89,47.852,47.86,28.675,24.18000031,24.18000031,22.75,25.45000076,33.56999969,-1,100,3.98,186,0.437653,3,-99,3,-1,47.61,26.5,1372.175264,24,0,1665,-32765,27.2,38,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
972.2,59.2050247,18.176918,4.1,41.49,9,-1,41.5,63,0.89,47.852,47.86,28.675,24.18000031,24.18000031,22.75,25.45000076,33.56999969,-1,100,3.98,186,0.437653,3,-93,3,-1,47.56,26.4,1372.175264,24,0,1696,-32765,26.9,38,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
972.3,59.2050247,18.1769238,4,90,9,-1,90,63,0.89,47.852,47.82,28.675,24.18000031,24.18000031,22.75,25.45000076,33.56999969,-1,100,3.98,186,0.437653,3,-91,11,-1,47.55,26.5,1372.175264,24,0,1698,-32765,27.1,38,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
972.4,59.2050247,18.1769238,4,90,9,-1,90,63,0.89,47.792,47.82,31.419,24.18000031,24.18000031,22.76000023,25.48999977,33.56999969,-1,100,3.98,186,0.437653,3,-85,9,-1,47.55,25.9,1501.586444,24,0,1697,-32765,25.7,38,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
972.5,59.2050285,18.1769276,4,41.49,9,-1,41.5,63,0.89,47.792,47.81,31.419,24.18000031,24.18000031,22.76000023,25.48999977,33.56999969,-1,100,3.98,185,0.435303,3,-82,16,-1,47.55,26,1501.586444,24,0,1704,-32765,26,38,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
972.6,59.2050285,18.1769276,4,41.49,9,-1,41.5,63,0.89,47.792,47.81,31.419,24.18000031,24.18000031,22.76000023,25.48999977,33.56999969,-1,100,3.98,185,0.435303,3,-78,16,-1,47.55,26,1501.586444,24,0,1691,-32765,26.1,38,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
972.7,59.2050285,18.1769333,3.9,90,9,-1,90,63,0.89,47.792,47.81,31.419,24.18000031,24.18000031,22.76000023,25.48999977,33.56999969,-1,100,3.98,185,0.435303,3,-74,4,-1,47.54,26.5,1501.586444,24,0,1687,-32765,27.2,38,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
972.8,59.2050285,18.1769333,3.9,90,9,-1,90,63,0.89,47.792,47.81,31.419,24.18000031,24.18000031,22.76000023,25.48999977,33.56999969,-1,100,3.98,185,0.435303,3,-69,0,-1,47.55,26,1501.586444,24,0,1686,-32765,26.1,38,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
972.9,59.2050285,18.1769333,3.9,90,9,-1,90,63,0.89,47.8,47.81,30.881,24.18000031,24.18000031,22.77000046,25.55999947,33.56999969,-1,100,3.98,185,0.435303,3,-66,41,-1,47.53,26.5,1476.121374,24,0,1682,-32765,27.3,38,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
973,59.2050323,18.1769409,3.8,60.52,9,-1,60.5,63,0.89,47.8,47.81,30.881,24.18000031,24.18000031,22.77000046,25.55999947,33.56999969,-1,100,3.98,185,0.435303,3,-61,12,-1,47.54,26,1476.121374,24,0,1692,-32765,26.2,38,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
973.1,59.2050323,18.1769447,3.8,90,9,-1,90,63,0.89,47.8,47.8,30.881,24.18000031,24.18000031,22.77000046,25.55999947,33.56999969,-1,100,3.98,185,0.435303,3,-57,2,-1,47.55,25.9,1476.121374,24,0,1686,-32765,26,38,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
973.2,59.2050323,18.1769447,3.8,90,9,-1,90,63,0.89,47.8,47.8,30.881,24.18000031,24.18000031,22.77000046,25.55999947,33.56999969,-1,100,3.98,185,0.435303,3,-51,2,-1,47.54,26,1476.121374,24,0,1688,-32765,26.2,38,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
973.3,59.2050362,18.1769524,3.8,60.52,9,-1,60.5,63,0.89,47.8,47.8,30.881,24.18000031,24.18000031,22.77000046,25.55999947,33.56999969,-1,100,3.98,185,0.435303,3,-48,10,-1,47.54,26,1476.121374,24,0,1683,-32765,26.1,38,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
973.4,59.2050362,18.1769524,3.8,60.52,9,-1,60.5,63,0.89,47.796,47.8,31.15,24.18000031,24.18000031,22.75,25.46999931,33.56999969,-1,100,3.98,185,0.435303,3,-43,9,-1,47.54,26.1,1488.854999,24,0,1693,-32765,26.4,38,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
973.5,59.2050362,18.1769524,3.8,60.52,9,-1,60.5,63,0.89,47.796,47.8,31.15,24.18000031,24.18000031,22.75,25.46999931,33.56999969,-1,100,3.98,185,0.435303,3,-40,48,-1,47.55,26.1,1488.854999,24,0,1691,-32765,26.4,38,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
973.6,59.20504,18.1769562,3.8,41.5,9,-1,41.5,63,0.89,47.796,47.8,31.15,24.18000031,24.18000031,22.75,25.46999931,33.56999969,-1,100,3.98,185,0.435303,3,-35,15,-1,47.54,26.3,1488.854999,24,0,1690,-32765,26.9,38,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
973.7,59.20504,18.1769562,3.8,41.5,9,-1,41.5,63,0.89,47.796,47.8,31.15,24.18000031,24.18000031,22.75,25.46999931,33.56999969,-1,100,3.98,186,0.437653,3,-31,35,-1,47.54,26.2,1488.854999,24,0,1682,-32765,26.4,38,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
973.8,59.20504,18.1769638,3.8,90,9,-1,90,63,0.89,47.796,47.8,31.15,24.18000031,24.18000031,22.75,25.46999931,33.56999969,-1,100,3.98,186,0.437653,3,-27,2,-1,47.51,26.7,1488.854999,24,0,1680,-32765,27.7,38,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
973.9,59.20504,18.1769638,3.8,90,9,-1,90,63,0.89,47.788,47.8,31.688,24.18000031,24.18000031,22.77000046,25.60000038,33.56999969,-1,100,3.98,185,0.435303,3,-22,21,-1,47.52,27,1514.315644,24,0,1686,-32765,28.7,38,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
974,59.20504,18.1769714,3.8,90,9,-1,90,63,0.89,47.788,47.8,31.688,24.18000031,24.18000031,22.77000046,25.60000038,33.56999969,-1,100,3.98,185,0.435303,3,-18,11,-1,47.54,26.5,1514.315644,25,0,1686,-32765,27.3,39,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
974.1,59.20504,18.1769791,3.8,90,9,-1,90,63,0.89,47.788,47.8,31.688,24.18000031,24.18000031,22.77000046,25.60000038,33.56999969,-1,100,3.98,185,0.435303,3,-13,11,-1,47.53,26.3,1514.315644,25,0,1670,-32765,27.1,39,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
974.2,59.20504,18.1769791,3.8,90,9,-1,90,63,0.89,47.788,47.8,31.688,24.18000031,24.18000031,22.77000046,25.60000038,33.56999969,-1,100,3.98,186,0.437653,3,-9,0,-1,47.53,27,1514.315644,25,0,1677,-32765,28.2,39,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
974.3,59.2050438,18.1769867,3.8,60.52,9,-1,60.5,63,0.89,47.788,47.8,31.688,24.18000031,24.18000031,22.77000046,25.60000038,33.56999969,-1,100,3.97,187,0.440002,3,-5,0,-1,47.52,26.1,1514.315644,25,0,1685,-32765,26.3,39,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
974.4,59.2050438,18.1769867,3.8,60.52,9,-1,60.5,63,0.89,47.78,47.8,31.312,24.18000031,24.18000031,22.77000046,25.51000023,33.56999969,-1,100,3.97,187,0.440002,3,-2,9,-1,47.5,27,1496.068197,25,0,1682,-32765,28.1,39,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
974.5,59.2050438,18.1769943,3.8,90,9,-1,90,63,0.89,47.78,47.78,31.312,24.18000031,24.18000031,22.77000046,25.51000023,33.56999969,-1,100,3.97,187,0.440002,3,4,6,-1,47.5,26.6,1496.068197,25,0,1687,-32765,27.2,39,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
974.6,59.2050438,18.1769943,3.8,90,9,-1,90,63,0.89,47.78,47.78,31.312,24.18000031,24.18000031,22.77000046,25.51000023,33.56999969,-1,100,3.97,187,0.440002,3,6,16,-1,47.5,26.7,1496.068197,25,0,1695,-32765,27.4,39,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
974.7,59.2050438,18.177002,3.8,90,9,-1,90,63,0.89,47.78,47.77,31.312,24.18000031,24.18000031,22.77000046,25.51000023,33.56999969,-1,100,3.97,187,0.440002,3,11,16,-1,47.5,26.3,1496.068197,25,0,1705,-32765,26.4,39,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
974.8,59.2050438,18.177002,3.8,90,9,-1,90,63,0.89,47.78,47.77,31.312,24.18000031,24.18000031,22.77000046,25.51000023,33.56999969,-1,100,3.97,187,0.440002,3,16,3,-1,47.48,26.8,1496.068197,25,0,1671,-32765,27.7,39,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
974.9,59.2050438,18.177002,3.8,90,9,-1,90,63,0.89,47.764,47.77,31.796,24.18000031,24.18000031,22.78000069,25.57999992,33.56999969,-1,100,3.97,187,0.440002,3,21,3,-1,47.48,26.6,1518.694554,25,0,1670,-32765,27.2,39,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
975,59.2050438,18.1770077,3.7,90,9,-1,90,63,0.89,47.764,47.77,31.796,24.18000031,24.18000031,22.78000069,25.57999992,33.56999969,-1,100,3.97,187,0.440002,3,24,12,-1,47.48,26.2,1518.694554,26,0,1685,-32765,26.3,39,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
975.1,59.2050438,18.1770077,3.7,90,9,-1,90,63,0.89,47.764,47.77,31.796,24.18000031,24.18000031,22.78000069,25.57999992,33.56999969,-1,100,3.97,187,0.440002,3,29,12,-1,47.5,26.5,1518.694554,26,0,1706,-32765,27,39,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
975.2,59.2050438,18.1770077,3.7,90,9,-1,90,63,0.89,47.764,47.77,31.796,24.18000031,24.18000031,22.78000069,25.57999992,33.56999969,-1,100,3.97,186,0.440002,3,33,2,-1,47.5,26.7,1518.694554,26,0,1703,-32765,27.6,39,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
975.3,59.2050476,18.1770191,3.5,69.35,9,-1,69.4,63,0.89,47.764,47.77,31.796,24.18000031,24.18000031,22.78000069,25.57999992,33.56999969,-1,100,3.97,187,0.440002,3,37,18,-1,47.46,26.4,1518.694554,26,0,1675,-32765,26.9,39,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
975.4,59.2050476,18.1770191,3.5,69.35,9,-1,69.4,63,0.89,47.76,47.77,31.742,24.18000031,24.18000031,22.77000046,25.51000023,33.56999969,-1,100,3.97,186,0.437653,3,41,17,-1,47.45,26,1515.997894,26,0,1683,-32765,26.1,39,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
975.5,59.2050438,18.1770229,3.5,138.5,9,-1,138.5,63,0.89,47.76,47.77,31.742,24.18000031,24.18000031,22.77000046,25.51000023,33.56999969,-1,100,3.97,187,0.440002,3,45,8,-1,47.48,26.6,1515.997894,26,0,1688,-32765,27.1,39,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
975.6,59.2050438,18.1770229,3.5,138.5,9,-1,138.5,63,0.89,47.76,47.77,31.742,24.18000031,24.18000031,22.77000046,25.51000023,33.56999969,-1,100,3.97,187,0.440002,3,49,27,-1,47.48,26.7,1515.997894,26,0,1727,-32765,27.5,39,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
975.7,59.2050438,18.1770306,3.5,90,9,-1,90,63,0.89,47.76,47.77,31.742,24.18000031,24.18000031,22.77000046,25.51000023,33.56999969,-1,100,3.97,187,0.440002,3,53,15,-1,47.5,27.1,1515.997894,26,0,1728,-32765,28.4,39,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
975.8,59.2050438,18.1770306,3.5,90,9,-1,90,63,0.89,47.76,47.77,31.742,24.18000031,24.18000031,22.77000046,25.51000023,33.56999969,-1,100,3.97,187,0.440002,3,58,15,-1,47.48,26.3,1515.997894,26,0,1699,-32765,26.7,39,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
975.9,59.2050438,18.1770306,3.5,90,9,-1,90,63,0.89,47.756,47.77,32.172,24.18000031,24.18000031,22.77000046,25.55999947,33.52999878,-1,100,3.97,186,0.437653,3,62,3,-1,47.46,26.8,1536.425219,26,0,1698,-32765,27.6,39,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
976,59.2050438,18.1770382,3.5,90,9,-1,90,63,0.89,47.756,47.77,32.172,24.18000031,24.18000031,22.77000046,25.55999947,33.52999878,-1,100,3.97,186,0.437653,3,67,2,-1,47.48,26.3,1536.425219,26,0,1713,-32765,26.6,40,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
976.1,59.20504,18.1770458,3.6,119.48,9,-1,119.5,63,0.89,47.756,47.77,32.172,24.18000031,24.18000031,22.77000046,25.55999947,33.52999878,-1,100,3.97,186,0.437653,3,70,7,-1,47.49,26.3,1536.425219,26,0,1716,-32765,26.8,40,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
976.2,59.20504,18.1770458,3.6,119.48,9,-1,119.5,63,0.89,47.756,47.77,32.172,24.18000031,24.18000031,22.77000046,25.55999947,33.52999878,-1,100,3.97,186,0.437653,3,75,8,-1,47.5,25.9,1536.425219,26,0,1719,-32765,25.8,40,0,0,0,2359337,1048615,0,0,0,0,0,0,0,0,0,0
